workload,m,n,k,total_macs,dataflow,topology,num_chiplets,link_bw,link_latency,strategy,sub_m,sub_n,sub_k,compute_cycles,distribute_cycles,reduce_cycles,total_cycles_no_overlap,total_cycles_overlap,speedup_no_overlap,speedup_overlap,efficiency_no_overlap,efficiency_overlap,baseline_cycles
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,2,64,10,split_k,784,128,576,5810,16436,6292,28538,22728,0.3448735019973369,0.433034142907427,0.17243675099866845,0.2165170714537135,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,2,64,10,split_n,784,64,1152,9842,28234,0,38076,28234,0.25848303393213573,0.34858681022880217,0.12924151696606787,0.17429340511440108,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,2,128,10,split_m,392,128,1152,5624,2314,0,7938,5624,1.2398589065255732,1.75,0.6199294532627866,0.875,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,2,128,10,split_k,784,128,576,5810,8228,3156,17194,11384,0.5724089798767011,0.8645467322557976,0.28620448993835057,0.4322733661278988,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,2,128,10,split_n,784,64,1152,9842,14122,0,23964,14122,0.41069938240694376,0.6969267809092197,0.20534969120347188,0.34846339045460983,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,2,256,10,split_m,392,128,1152,5624,1162,0,6786,5624,1.4503389330975538,1.75,0.7251694665487769,0.875,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,2,256,10,split_k,784,128,576,5810,4124,1588,11522,7398,0.8541919805589308,1.3303595566369288,0.4270959902794654,0.6651797783184644,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,2,256,10,split_n,784,64,1152,9842,7066,0,16908,9842,0.5820913177194228,1.0,0.2910456588597114,0.5,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,1,10,split_m,196,128,1152,2812,294922,0,297734,294922,0.033056352314482056,0.033371535524647195,0.008264088078620514,0.008342883881161799,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,1,10,split_mn,392,64,1152,5624,903178,0,908802,903178,0.010829641660119587,0.01089707676670601,0.0027074104150298967,0.0027242691916765024,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,1,10,split_k,784,128,288,3794,525332,401428,930554,926760,0.01057649529205183,0.010619793689844188,0.0026441238230129577,0.002654948422461047,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,1,10,split_n,784,32,1152,9842,1806346,0,1816188,1806346,0.005419042522029658,0.005448568546668246,0.0013547606305074145,0.0013621421366670616,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,2,10,split_m,196,128,1152,2812,147466,0,150278,147466,0.06549195491023303,0.0667408080506693,0.016372988727558258,0.016685202012667325,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,2,10,split_mn,392,64,1152,5624,451594,0,457218,451594,0.021525836690593984,0.021793912230897664,0.005381459172648496,0.005448478057724416,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,2,10,split_k,784,128,288,3794,262676,200724,467194,463400,0.02106619519942465,0.02123867069486405,0.0052665487998561624,0.005309667673716012,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,2,10,split_n,784,32,1152,9842,903178,0,913020,903178,0.010779610523318219,0.01089707676670601,0.0026949026308295547,0.0027242691916765024,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,4,10,split_m,196,128,1152,2812,73738,0,76550,73738,0.12856956237753103,0.1334725650275299,0.03214239059438276,0.03336814125688248,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,4,10,split_mn,392,64,1152,5624,225802,0,231426,225802,0.042527633023082975,0.04358685928379731,0.010631908255770744,0.010896714820949328,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,4,10,split_k,784,128,288,3794,131348,100372,235514,231720,0.041789447761067286,0.042473675125151045,0.010447361940266821,0.010618418781287761,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,4,10,split_n,784,32,1152,9842,451594,0,461436,451594,0.02132906838651514,0.021793912230897664,0.005332267096628785,0.005448478057724416,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,8,10,split_m,196,128,1152,2812,36874,0,39686,36874,0.24799677468124778,0.26690893312361014,0.061999193670311946,0.06672723328090253,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,8,10,split_mn,392,64,1152,5624,112906,0,118530,112906,0.08303383109761242,0.08716985811205782,0.020758457774403105,0.021792464528014456,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,8,10,split_k,784,128,288,3794,65684,50196,119674,115880,0.08224008556578706,0.08493268898860891,0.020560021391446765,0.021233172247152227,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,8,10,split_n,784,32,1152,9842,225802,0,235644,225802,0.04176639337305427,0.04358685928379731,0.010441598343263567,0.010896714820949328,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,16,10,split_m,196,128,1152,2812,18442,0,21254,18442,0.4630657758539569,0.5336731374037523,0.11576644396348923,0.13341828435093808,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,16,10,split_k,784,128,288,3794,32852,25108,61754,57960,0.1593742915438676,0.16980676328502414,0.0398435728859669,0.042451690821256036,9842
resnet50_conv3_1_2,784,128,1152,115605504,os,all_to_all,4,16,10,split_mn,392,64,1152,5624,56458,0,62082,56458,0.15853226378016172,0.1743242764532927,0.03963306594504043,0.04358106911332318,9842
